total_decision_steps,total_minutes,final_metrics,moe_cumulative_reward,propagation_factor,scenario,scenario_name,scenario_path,ignition_pos,sim_seed,delta_moe_total,fire_detection_delay_minutes,response_time_seconds
39,390.0,"{'burnt_area_m2': 19660950.0, 'fire_cost_eur': 571998187.2, 'casualties': 13726.0, 'emissions_tonnes': 7433.12}",-0.0804386074243901,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71876.24460280128, 68632.63323586248)",27735,-1.078822362704289,60.0,3600.0
76,760.0,"{'burnt_area_m2': 7940800.0, 'fire_cost_eur': 983329.2, 'casualties': 3511.0, 'emissions_tonnes': 1755.95}",-0.0281190430954565,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71606.24460280128, 70497.63323586388)",739227,-1.0270081426511597,60.0,3600.0
55,550.0,"{'burnt_area_m2': 11155225.0, 'fire_cost_eur': 1317206.8, 'casualties': 4704.0, 'emissions_tonnes': 2352.16}",-0.0390929810793232,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71886.24460280314, 69137.63323586341)",325026,-1.0371645109588337,60.0,3600.0
22,220.0,"{'burnt_area_m2': 5198350.0, 'fire_cost_eur': 304982559.75, 'casualties': 5161.0, 'emissions_tonnes': 9573.09}",-0.0372394859582541,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68181.24460280128, 70767.63323586388)",915377,-1.0360676867390923,60.0,3600.0
13,130.0,"{'burnt_area_m2': 1167300.0, 'fire_cost_eur': 148534.4, 'casualties': 530.0, 'emissions_tonnes': 265.24}",0.9958413639494312,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69101.24460280128, 67762.63323586388)",292655,-0.0028187756639564,60.0,3600.0
23,230.0,"{'burnt_area_m2': 1278925.0, 'fire_cost_eur': 99422597.6, 'casualties': 1607.0, 'emissions_tonnes': 923.12}",0.9932535423008422,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70521.24460280314, 69887.63323586434)",109296,-0.0058054742132539,60.0,3600.0
23,230.0,"{'burnt_area_m2': 6994300.0, 'fire_cost_eur': 812411.6, 'casualties': 2901.0, 'emissions_tonnes': 1450.74}",-0.0244250238874366,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71666.24460280314, 67547.63323586294)",277221,-1.022340597684622,60.0,3600.0
24,240.0,"{'burnt_area_m2': 8678800.0, 'fire_cost_eur': 1003562.0, 'casualties': 3584.0, 'emissions_tonnes': 1792.08}",-0.030279108640285,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71541.24460280314, 67582.63323586434)",135715,-1.0291206583795396,60.0,3600.0
85,850.0,"{'burnt_area_m2': 13170300.0, 'fire_cost_eur': 129612279.2, 'casualties': 6914.0, 'emissions_tonnes': 5248.4}",-0.0521640608493069,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71311.24460280314, 71072.63323586388)",757118,-1.0506059598308686,60.0,3600.0
18,180.0,"{'burnt_area_m2': 4433575.0, 'fire_cost_eur': 531674.0, 'casualties': 1855.0, 'emissions_tonnes': 1509.54}",-0.0166199890481199,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67851.24460280314, 71317.63323586248)",748364,-1.015273901537382,60.0,3600.0
12,120.0,"{'burnt_area_m2': 641875.0, 'fire_cost_eur': 87402.0, 'casualties': 312.0, 'emissions_tonnes': 156.08}",0.9976766159266904,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70291.24460280314, 67852.63323586388)",159060,-0.0016106369912513,60.0,3600.0
37,370.0,"{'burnt_area_m2': 9894675.0, 'fire_cost_eur': 1154535.2, 'casualties': 4123.0, 'emissions_tonnes': 2061.67}",-0.0345871739518485,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71341.24460280128, 68272.63323586388)",466733,-1.0333533203190863,60.0,3600.0
20,200.0,"{'burnt_area_m2': 6644625.0, 'fire_cost_eur': 1226870172.42, 'casualties': 14916.0, 'emissions_tonnes': 14749.44}",-0.0604152775520424,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68306.24460280128, 71202.63323586388)",357175,-1.057690951509291,60.0,3600.0
15,150.0,"{'burnt_area_m2': 1061875.0, 'fire_cost_eur': 139045.2, 'casualties': 496.0, 'emissions_tonnes': 248.3}",0.996192026224792,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67506.24460280314, 67837.63323586341)",238081,-0.0028533426489745,60.0,3600.0
9,90.0,"{'burnt_area_m2': 291325.0, 'fire_cost_eur': 42655.2, 'casualties': 152.0, 'emissions_tonnes': 76.17}",0.9989266746821104,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70266.24460280314, 67487.63323586341)",481903,-0.0007253466852332,60.0,3600.0
69,690.0,"{'burnt_area_m2': 12801500.0, 'fire_cost_eur': 31268890.8, 'casualties': 5722.0, 'emissions_tonnes': 2890.81}",-0.0455359035361463,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71226.24460280128, 69807.6332358648)",855475,-1.0441072082314062,60.0,3600.0
18,180.0,"{'burnt_area_m2': 817575.0, 'fire_cost_eur': 36115946.8, 'casualties': 772.0, 'emissions_tonnes': 449.39}",0.996203971705202,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70671.24460280314, 70207.63323586294)",945830,-0.0033123623497149,60.0,3600.0
9,90.0,"{'burnt_area_m2': 328350.0, 'fire_cost_eur': 47278.0, 'casualties': 168.0, 'emissions_tonnes': 84.42}",0.9987957553511948,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70026.24460280314, 68977.63323586341)",117537,-0.0007902914210236,60.0,3600.0
24,240.0,"{'burnt_area_m2': 9184275.0, 'fire_cost_eur': 1058699.6, 'casualties': 3781.0, 'emissions_tonnes': 1890.54}",-0.0320215816837254,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71776.24460280314, 68052.63323586294)",944655,-1.0295480483644452,60.0,3600.0
75,750.0,"{'burnt_area_m2': 18481875.0, 'fire_cost_eur': 385442103.2, 'casualties': 11544.0, 'emissions_tonnes': 7727.95}",-0.0756940672902,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71146.24460280314, 70372.63323586341)",77339,-1.074075542085298,60.0,3600.0
17,170.0,"{'burnt_area_m2': 1051750.0, 'fire_cost_eur': 141117.2, 'casualties': 503.0, 'emissions_tonnes': 252.0}",0.9962069968934602,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69121.24460280314, 68372.63323586434)",104253,-0.0033015416912035,60.0,3600.0
62,620.0,"{'burnt_area_m2': 10707550.0, 'fire_cost_eur': 225022810.0, 'casualties': 6783.0, 'emissions_tonnes': 3615.38}",-0.0422931012675338,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71436.24460280314, 69462.63323586248)",704567,-1.0417382775168624,60.0,3600.0
15,150.0,"{'burnt_area_m2': 738525.0, 'fire_cost_eur': 101570.0, 'casualties': 362.0, 'emissions_tonnes': 181.38}",0.997320828863631,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70321.24460280128, 67607.63323586434)",705054,-0.0019733654845446,60.0,3600.0
12,120.0,"{'burnt_area_m2': 706300.0, 'fire_cost_eur': 95116.0, 'casualties': 339.0, 'emissions_tonnes': 169.85}",0.9974506271018838,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69656.24460280314, 68357.63323586388)",836319,-0.0016697440735294,60.0,3600.0
60,600.0,"{'burnt_area_m2': 10578200.0, 'fire_cost_eur': 369754302.0, 'casualties': 8164.0, 'emissions_tonnes': 4450.83}",-0.0448690517602535,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71631.24460280314, 69592.63323586388)",954585,-1.0443057891838938,60.0,3600.0
11,110.0,"{'burnt_area_m2': 630250.0, 'fire_cost_eur': 85089.2, 'casualties': 303.0, 'emissions_tonnes': 151.94}",0.99772398873143,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69756.24460280314, 68262.63323586294)",258041,-0.001448906441604,60.0,3600.0
66,660.0,"{'burnt_area_m2': 11848750.0, 'fire_cost_eur': 360153978.8, 'casualties': 8601.0, 'emissions_tonnes': 4659.6}",-0.0491139110328643,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71541.24460280314, 69722.63323586294)",618709,-1.0481163407916283,60.0,3600.0
87,870.0,"{'burnt_area_m2': 12592150.0, 'fire_cost_eur': 25018571.6, 'casualties': 5658.0, 'emissions_tonnes': 2852.74}",-0.0448259048783226,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71006.24460280314, 70877.6332358648)",811438,-1.044000140828942,60.0,3600.0
28,280.0,"{'burnt_area_m2': 5924075.0, 'fire_cost_eur': 699050.8, 'casualties': 2496.0, 'emissions_tonnes': 1248.31}",-0.0207573334069817,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71111.24460280128, 67762.63323586388)",788865,-1.0197985423815166,60.0,3600.0
15,150.0,"{'burnt_area_m2': 6272675.0, 'fire_cost_eur': 308042868.82, 'casualties': 5611.0, 'emissions_tonnes': 7048.37}",-0.0357642107593663,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67391.24460280314, 71157.63323586248)",428553,-1.0332545231374484,60.0,3600.0
72,720.0,"{'burnt_area_m2': 11185625.0, 'fire_cost_eur': 69094124.8, 'casualties': 5475.0, 'emissions_tonnes': 2833.07}",-0.040823981622607,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70846.24460280128, 70117.63323586388)",948837,-1.0396824587450832,60.0,3600.0
18,180.0,"{'burnt_area_m2': 4605675.0, 'fire_cost_eur': 40821592.8, 'casualties': 2315.0, 'emissions_tonnes': 2920.37}",-0.0202173349064348,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67791.24460280128, 71277.63323586294)",697370,-1.018924886769795,60.0,3600.0
38,380.0,"{'burnt_area_m2': 15003425.0, 'fire_cost_eur': 2979638.4, 'casualties': 6189.0, 'emissions_tonnes': 3096.14}",-0.052337143823271,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71791.24460280314, 68537.63323586201)",944803,-1.0506148045146886,60.0,3600.0
11,110.0,"{'burnt_area_m2': 686925.0, 'fire_cost_eur': 91002.8, 'casualties': 325.0, 'emissions_tonnes': 162.5}",0.9975296060940102,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71671.24460280314, 70467.63323586341)",865699,-0.0015374389430429,60.0,3600.0
54,540.0,"{'burnt_area_m2': 8486300.0, 'fire_cost_eur': 1018197.6, 'casualties': 3636.0, 'emissions_tonnes': 1818.21}",-0.0298426396803718,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70786.24460280314, 69122.63323586294)",890703,-1.0289831584310232,60.0,3600.0
38,380.0,"{'burnt_area_m2': 2779725.0, 'fire_cost_eur': 359206.4, 'casualties': 1282.0, 'emissions_tonnes': 641.44}",-0.0099383679818552,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70751.24460280314, 68207.63323586388)",984965,-1.0088157587880089,60.0,3600.0
63,630.0,"{'burnt_area_m2': 10075600.0, 'fire_cost_eur': 31708519.2, 'casualties': 4621.0, 'emissions_tonnes': 2341.07}",-0.0360721976025564,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70526.24460280314, 69372.63323586434)",772663,-1.034812908977646,60.0,3600.0
9,90.0,"{'burnt_area_m2': 381400.0, 'fire_cost_eur': 54801.6, 'casualties': 195.0, 'emissions_tonnes': 97.86}",0.9986016901781588,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69976.24460280128, 68042.63323586434)",995545,-0.00091201679619,60.0,3600.0
76,760.0,"{'burnt_area_m2': 18843800.0, 'fire_cost_eur': 1173245455.15, 'casualties': 19638.0, 'emissions_tonnes': 13218.15}",-0.0949249692788041,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72071.24460280314, 70607.63323586434)",385561,-1.0941499376472443,60.0,3600.0
9,90.0,"{'burnt_area_m2': 378175.0, 'fire_cost_eur': 53152.4, 'casualties': 189.0, 'emissions_tonnes': 94.92}",0.9986211660103564,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71816.24460280314, 70102.63323586388)",329689,-0.0009175061025333,60.0,3600.0
20,200.0,"{'burnt_area_m2': 7868625.0, 'fire_cost_eur': 1880975098.03, 'casualties': 21927.0, 'emissions_tonnes': 17611.64}",-0.0759337986676882,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68261.24460280314, 71317.63323586248)",720728,-1.074019004545811,60.0,3600.0
14,140.0,"{'burnt_area_m2': 1060650.0, 'fire_cost_eur': 137690.0, 'casualties': 491.0, 'emissions_tonnes': 245.88}",0.9962041753005976,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69066.24460280128, 67582.63323586434)",624450,-0.0028167670714739,60.0,3600.0
24,240.0,"{'burnt_area_m2': 2516100.0, 'fire_cost_eur': 315240.8, 'casualties': 1125.0, 'emissions_tonnes': 562.93}",0.991067375973563,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68491.24460280314, 68332.63323586434)",988255,-0.0079325669506861,60.0,3600.0
19,190.0,"{'burnt_area_m2': 4976125.0, 'fire_cost_eur': 361935814.0, 'casualties': 5635.0, 'emissions_tonnes': 8911.54}",-0.0358372642038223,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67681.24460280128, 70602.63323586388)",946868,-1.0330557905923796,60.0,3600.0
86,860.0,"{'burnt_area_m2': 12572050.0, 'fire_cost_eur': 37516022.4, 'casualties': 5772.0, 'emissions_tonnes': 2949.53}",-0.0450663533797746,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71151.24460280314, 70502.6332358648)",34577,-1.043728215789724,60.0,3600.0
10,100.0,"{'burnt_area_m2': 444350.0, 'fire_cost_eur': 61510.4, 'casualties': 219.0, 'emissions_tonnes': 109.84}",0.9983856708626212,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70106.24460280128, 68662.63323586341)",245758,-0.00109431891176,60.0,3600.0
18,180.0,"{'burnt_area_m2': 5001150.0, 'fire_cost_eur': 105645738.28, 'casualties': 3104.0, 'emissions_tonnes': 5038.88}",-0.0260837169687204,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67251.24460280314, 71287.63323586341)",485057,-1.0245653534125196,60.0,3600.0
17,170.0,"{'burnt_area_m2': 1213625.0, 'fire_cost_eur': 158754.4, 'casualties': 566.0, 'emissions_tonnes': 283.49}",0.995649133234716,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67751.24460280314, 67822.63323586294)",104443,-0.0034958898434996,60.0,3600.0
22,220.0,"{'burnt_area_m2': 10535075.0, 'fire_cost_eur': 1207889.2, 'casualties': 4313.0, 'emissions_tonnes': 2156.95}",-0.0366889563531573,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71836.24460280128, 67792.63323586388)",727002,-1.0340162146008112,60.0,3600.0
13,130.0,"{'burnt_area_m2': 809625.0, 'fire_cost_eur': 108220.0, 'casualties': 386.0, 'emissions_tonnes': 193.25}",0.9970825970488164,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70511.24460280314, 67527.63323586341)",910074,-0.0019963324070487,60.0,3600.0
18,180.0,"{'burnt_area_m2': 1468575.0, 'fire_cost_eur': 189240.8, 'casualties': 675.0, 'emissions_tonnes': 337.93}",0.9947531301280864,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67821.24460280128, 67572.63323586388)",69644,-0.0038477006753159,60.0,3600.0
48,480.0,"{'burnt_area_m2': 2642925.0, 'fire_cost_eur': 183106316.8, 'casualties': 3100.0, 'emissions_tonnes': 1732.78}",0.9866047740123384,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70171.24460280314, 69727.63323586294)",177760,-0.0121899163172483,60.0,3600.0
19,190.0,"{'burnt_area_m2': 4266100.0, 'fire_cost_eur': 506870.4, 'casualties': 1792.0, 'emissions_tonnes': 1132.5}",-0.0153883885032019,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67241.24460280314, 71492.63323586294)",703771,-1.0144956599074932,60.0,3600.0
14,140.0,"{'burnt_area_m2': 917450.0, 'fire_cost_eur': 121545.2, 'casualties': 434.0, 'emissions_tonnes': 217.05}",0.9967005909937868,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70396.24460280314, 67487.63323586341)",498629,-0.0025132072619497,60.0,3600.0
23,230.0,"{'burnt_area_m2': 4338500.0, 'fire_cost_eur': 519238.8, 'casualties': 1836.0, 'emissions_tonnes': 1162.91}",-0.0156821922859519,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67891.24460280314, 71667.6332358648)",824498,-1.0147673488659432,60.0,3600.0
12,120.0,"{'burnt_area_m2': 736075.0, 'fire_cost_eur': 96975.2, 'casualties': 346.0, 'emissions_tonnes': 173.17}",0.99735654979982,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67571.24460280128, 67742.63323586341)",863774,-0.0019030754758034,60.0,3600.0
